ts,open,high,low,close,volume,hi24,signal,unrealized,equity,position
2025-09-22 12:30:00+00:00,112576.31,112645.4,112520.0,112570.01,92.12333,113029.93,0,0.0,999.7803639502732,0
2025-09-22 12:45:00+00:00,112570.01,112832.23,112555.6,112738.65,171.45692,113029.93,0,0.0,999.7803639502732,0
2025-09-22 13:00:00+00:00,112738.64,112949.99,112665.82,112949.98,215.88105,112999.0,0,0.0,999.7803639502732,0
2025-09-22 13:15:00+00:00,112949.99,112969.42,112827.99,112946.72,193.2178,112999.0,0,0.0,999.7803639502732,0
2025-09-22 13:30:00+00:00,112946.72,112946.72,112467.66,112586.5,176.70804,112999.0,0,0.0,999.7803639502732,0
2025-09-22 13:45:00+00:00,112586.5,113148.29,112380.0,113130.63,227.92065,112999.0,1,-0.010002499999999836,999.7703614502732,1
2025-09-22 14:00:00+00:00,113130.63,113260.89,113050.6,113156.54,291.33504,113148.29,1,-0.007712227241862721,999.7726517230313,1
2025-09-22 14:15:00+00:00,113158.64,113432.76,113114.69,113382.53,425.60331,113260.89,1,0.012263795166923053,999.7926277454402,1
2025-09-22 14:30:00+00:00,113382.52,113428.0,112872.38,112986.82,381.34043,113432.76,0,0.0,999.7803639502732,0
2025-09-22 14:45:00+00:00,112986.82,112998.36,112754.15,112933.16,287.8677,113432.76,0,0.0,999.7803639502732,0
2025-09-22 15:00:00+00:00,112933.16,113024.23,112792.57,112871.28,161.90041,113432.76,0,0.0,999.7803639502732,0
2025-09-22 15:15:00+00:00,112871.27,112887.7,112592.62,112666.69,178.2728,113432.76,0,0.0,999.7803639502732,0
2025-09-22 15:30:00+00:00,112666.7,112721.25,112576.42,112685.78,138.78815,113432.76,0,0.0,999.7803639502732,0
2025-09-22 15:45:00+00:00,112685.78,112917.57,112602.31,112815.5,130.61575,113432.76,0,0.0,999.7803639502732,0
2025-09-22 16:00:00+00:00,112815.5,112888.0,112702.15,112804.96,86.01391,113432.76,0,0.0,999.7803639502732,0
2025-09-22 16:15:00+00:00,112804.96,112861.36,112660.24,112742.11,101.06608,113432.76,0,0.0,999.7803639502732,0
2025-09-22 16:30:00+00:00,112742.12,112823.85,112691.04,112823.84,61.91154,113432.76,0,0.0,999.7803639502732,0
2025-09-22 16:45:00+00:00,112823.85,112823.85,112585.87,112600.68,110.00852,113432.76,0,0.0,999.7803639502732,0
2025-09-22 17:00:00+00:00,112600.69,112622.95,112250.89,112307.28,239.7976,113432.76,0,0.0,999.7803639502732,0
2025-09-22 17:15:00+00:00,112307.29,112488.0,112280.0,112400.88,140.25078,113432.76,0,0.0,999.7803639502732,0
2025-09-22 17:30:00+00:00,112400.88,112492.0,112360.0,112474.31,102.4125,113432.76,0,0.0,999.7803639502732,0
2025-09-22 17:45:00+00:00,112474.32,112557.97,112323.3,112398.66,112.63392,113432.76,0,0.0,999.7803639502732,0
2025-09-22 18:00:00+00:00,112398.65,112606.35,112345.54,112600.56,113.11339,113432.76,0,0.0,999.7803639502732,0
2025-09-22 18:15:00+00:00,112600.55,112733.12,112517.6,112675.13,88.84385,113432.76,0,0.0,999.7803639502732,0
2025-09-22 18:30:00+00:00,112675.13,112816.55,112643.93,112736.0,61.39197,113432.76,0,0.0,999.7803639502732,0
2025-09-22 18:45:00+00:00,112736.0,112744.39,112405.01,112429.13,206.69982,113432.76,0,0.0,999.7803639502732,0
2025-09-22 19:00:00+00:00,112429.12,112581.1,112429.12,112568.7,168.465,113432.76,0,0.0,999.7803639502732,0
2025-09-22 19:15:00+00:00,112568.69,112600.87,112423.9,112449.31,218.21797,113432.76,0,0.0,999.7803639502732,0
2025-09-22 19:30:00+00:00,112449.32,112471.18,111964.99,111992.38,610.5537,113432.76,0,0.0,999.7803639502732,0
2025-09-22 19:45:00+00:00,111992.37,112319.62,111936.4,112122.9,310.13698,113432.76,0,0.0,999.7803639502732,0
2025-09-22 20:00:00+00:00,112122.9,112137.31,111975.28,112127.2,221.24634,113432.76,0,0.0,999.7803639502732,0
2025-09-22 20:15:00+00:00,112127.21,112295.64,112044.04,112280.01,75.5495,113432.76,0,0.0,999.7803639502732,0
2025-09-22 20:30:00+00:00,112280.01,112646.03,112280.0,112621.27,106.62492,113428.0,0,0.0,999.7803639502732,0
2025-09-22 20:45:00+00:00,112621.27,112977.41,112559.42,112781.88,193.41929,113024.23,0,0.0,999.7803639502732,0
2025-09-22 21:00:00+00:00,112781.87,112795.43,112602.79,112739.14,85.24667,113024.23,0,0.0,999.7803639502732,0
2025-09-22 21:15:00+00:00,112739.14,112867.03,112668.19,112699.74,107.71738,112977.41,0,0.0,999.7803639502732,0
2025-09-22 21:30:00+00:00,112699.75,112882.53,112690.24,112881.32,69.25242,112977.41,0,0.0,999.7803639502732,0
2025-09-22 21:45:00+00:00,112881.32,112970.0,112881.32,112969.99,31.09509,112977.41,0,0.0,999.7803639502732,0
2025-09-22 22:00:00+00:00,112969.99,112970.0,112684.45,112753.48,150.4262,112977.41,0,0.0,999.7803639502732,0
2025-09-22 22:15:00+00:00,112753.48,112807.48,112653.89,112653.9,44.17746,112977.41,0,0.0,999.7803639502732,0
2025-09-22 22:30:00+00:00,112653.89,112687.72,112618.84,112651.83,35.59335,112977.41,0,0.0,999.7803639502732,0
2025-09-22 22:45:00+00:00,112651.82,112665.95,112594.33,112643.25,59.41014,112977.41,0,0.0,999.7803639502732,0
2025-09-22 23:00:00+00:00,112643.25,112714.39,112643.24,112690.02,25.0105,112977.41,0,0.0,999.7803639502732,0
2025-09-22 23:15:00+00:00,112690.03,112713.07,112592.2,112629.99,24.80185,112977.41,0,0.0,999.7803639502732,0
2025-09-22 23:30:00+00:00,112630.0,112698.15,112592.43,112648.39,30.66205,112977.41,0,0.0,999.7803639502732,0
2025-09-22 23:45:00+00:00,112648.38,112739.14,112600.0,112650.99,54.83655,112977.41,0,0.0,999.7803639502732,0
2025-09-23 00:00:00+00:00,112650.99,112690.44,112498.1,112550.03,90.89544,112977.41,0,0.0,999.7803639502732,0
2025-09-23 00:15:00+00:00,112550.04,112833.09,112540.53,112747.72,115.7135,112977.41,0,0.0,999.7803639502732,0
2025-09-23 00:30:00+00:00,112747.72,112760.92,112556.42,112577.44,97.73863,112977.41,0,0.0,999.7803639502732,0
2025-09-23 00:45:00+00:00,112577.45,112601.72,112385.23,112395.32,96.57338,112977.41,0,0.0,999.7803639502732,0
2025-09-23 01:00:00+00:00,112395.32,112422.51,112307.01,112348.73,101.30132,112977.41,0,0.0,999.7803639502732,0
2025-09-23 01:15:00+00:00,112348.73,112502.29,112313.42,112494.12,86.05237,112977.41,0,0.0,999.7803639502732,0
2025-09-23 01:30:00+00:00,112494.12,112498.51,112222.0,112266.0,99.55364,112977.41,0,0.0,999.7803639502732,0
2025-09-23 01:45:00+00:00,112265.99,112321.72,112138.88,112156.66,152.75856,112977.41,0,0.0,999.7803639502732,0
2025-09-23 02:00:00+00:00,112156.66,112487.38,112156.66,112402.73,143.81766,112977.41,0,0.0,999.7803639502732,0
2025-09-23 02:15:00+00:00,112402.73,112402.74,112020.11,112020.12,179.966,112977.41,0,0.0,999.7803639502732,0
2025-09-23 02:30:00+00:00,112020.12,112116.84,112010.57,112031.16,119.09589,112977.41,0,0.0,999.7803639502732,0
2025-09-23 02:45:00+00:00,112031.17,112036.93,111674.0,111811.88,274.59458,112977.41,0,0.0,999.7803639502732,0
2025-09-23 03:00:00+00:00,111811.88,111811.88,111478.0,111810.11,322.1629,112970.0,0,0.0,999.7803639502732,0
2025-09-23 03:15:00+00:00,111810.12,112404.92,111795.3,112309.25,260.20304,112970.0,0,0.0,999.7803639502732,0
2025-09-23 03:30:00+00:00,112309.25,112424.43,112210.0,112223.79,147.95767,112970.0,0,0.0,999.7803639502732,0
2025-09-23 03:45:00+00:00,112223.79,112446.97,112204.0,112339.99,109.71124,112970.0,0,0.0,999.7803639502732,0
2025-09-23 04:00:00+00:00,112339.99,112469.21,112132.03,112132.04,136.07004,112970.0,0,0.0,999.7803639502732,0
2025-09-23 04:15:00+00:00,112132.04,112186.98,112020.0,112020.01,81.66133,112833.09,0,0.0,999.7803639502732,0
2025-09-23 04:30:00+00:00,112020.0,112340.32,111876.15,112272.92,197.2028,112833.09,0,0.0,999.7803639502732,0
2025-09-23 04:45:00+00:00,112272.92,112449.56,112225.78,112442.3,115.54763,112833.09,0,0.0,999.7803639502732,0
2025-09-23 05:00:00+00:00,112442.29,112662.4,112413.01,112633.72,193.73535,112833.09,0,0.0,999.7803639502732,0
2025-09-23 05:15:00+00:00,112633.72,112777.76,112577.3,112777.75,168.93591,112833.09,0,0.0,999.7803639502732,0
2025-09-23 05:30:00+00:00,112777.76,112894.49,112766.52,112838.37,131.03105,112833.09,1,-0.010002499999999102,999.7703614502732,1
2025-09-23 05:45:00+00:00,112838.37,112858.99,112660.0,112665.44,151.46028,112894.49,0,0.0,999.7803639502732,0
2025-09-23 06:00:00+00:00,112665.44,112840.65,112616.93,112744.89,102.84362,112894.49,0,0.0,999.7803639502732,0
2025-09-23 06:15:00+00:00,112744.9,112902.68,112722.78,112879.98,101.4154,112894.49,0,0.0,999.7803639502732,0
2025-09-23 06:30:00+00:00,112879.98,113100.0,112879.49,112924.21,215.58092,112902.68,1,-0.010002499999999116,999.7703614502732,1
2025-09-23 06:45:00+00:00,112924.2,113111.89,112864.43,112974.96,155.15138,113100.0,0,0.0,999.7803639502732,0
2025-09-23 07:00:00+00:00,112974.97,113007.3,112882.48,112966.27,127.57545,113111.89,0,0.0,999.7803639502732,0
2025-09-23 07:15:00+00:00,112966.28,113080.0,112900.56,112944.52,304.08311,113111.89,0,0.0,999.7803639502732,0
2025-09-23 07:30:00+00:00,112944.52,113064.66,112908.25,112952.25,148.11339,113111.89,0,0.0,999.7803639502732,0
2025-09-23 07:45:00+00:00,112952.26,113114.01,112927.43,113090.13,174.40872,113111.89,0,0.0,999.7803639502732,0
2025-09-23 08:00:00+00:00,113090.13,113174.34,112936.98,113068.33,266.2049,113114.01,0,0.0,999.7803639502732,0
2025-09-23 08:15:00+00:00,113068.34,113177.72,113066.66,113105.41,118.44856,113174.34,0,0.0,999.7803639502732,0
2025-09-23 08:30:00+00:00,113105.41,113121.42,113040.32,113064.97,113.56043,113177.72,0,0.0,999.7803639502732,0
2025-09-23 08:45:00+00:00,113064.97,113133.85,113037.56,113133.84,159.4495,113177.72,0,0.0,999.7803639502732,0
2025-09-23 09:00:00+00:00,113133.84,113281.5,113091.34,113268.44,137.84682,113177.72,1,-0.01000249999999886,999.7703614502732,1
2025-09-23 09:15:00+00:00,113268.44,113268.44,113006.97,113007.67,110.91907,113281.5,0,0.0,999.7803639502732,0
2025-09-23 09:30:00+00:00,113007.66,113116.6,112977.06,113044.63,68.4,113281.5,0,0.0,999.7803639502732,0
2025-09-23 09:45:00+00:00,113044.63,113044.64,112888.0,112934.47,113.82633,113281.5,0,0.0,999.7803639502732,0
2025-09-23 10:00:00+00:00,112934.48,113000.0,112841.71,112946.55,97.60353,113281.5,0,0.0,999.7803639502732,0
2025-09-23 10:15:00+00:00,112946.55,112953.92,112828.62,112906.55,101.95116,113281.5,0,0.0,999.7803639502732,0
2025-09-23 10:30:00+00:00,112906.56,112952.52,112840.48,112840.48,107.72435,113281.5,0,0.0,999.7803639502732,0
2025-09-23 10:45:00+00:00,112840.48,113006.56,112840.47,112969.32,75.6004,113281.5,0,0.0,999.7803639502732,0
2025-09-23 11:00:00+00:00,112969.32,112982.85,112683.33,112714.62,90.22903,113281.5,0,0.0,999.7803639502732,0
2025-09-23 11:15:00+00:00,112714.63,112882.51,112714.62,112847.28,103.43034,113281.5,0,0.0,999.7803639502732,0
2025-09-23 11:30:00+00:00,112847.27,113056.65,112817.03,113056.64,88.75212,113281.5,0,0.0,999.7803639502732,0
2025-09-23 11:45:00+00:00,113056.65,113081.35,112905.0,112975.99,60.6298,113281.5,0,0.0,999.7803639502732,0
2025-09-23 12:00:00+00:00,112975.99,113008.4,112873.45,112999.99,78.91387,113281.5,0,0.0,999.7803639502732,0
2025-09-23 12:15:00+00:00,113000.0,113040.33,112834.47,112852.01,82.48871,113281.5,0,0.0,999.7803639502732,0
2025-09-23 12:30:00+00:00,112852.01,113004.0,112811.4,112995.13,99.65085,113281.5,0,0.0,999.7803639502732,0
2025-09-23 12:45:00+00:00,112995.14,113049.9,112866.07,112941.02,81.93594,113281.5,0,0.0,999.7803639502732,0
2025-09-23 13:00:00+00:00,112941.01,112941.01,112840.71,112924.3,31.94712,113281.5,0,0.0,999.7803639502732,0
2025-09-23 13:15:00+00:00,112924.31,112953.62,112865.57,112910.01,45.55228,113281.5,0,0.0,999.7803639502732,0
2025-09-23 13:30:00+00:00,112910.01,113024.31,112727.99,112796.0,166.60651,113281.5,0,0.0,999.7803639502732,0
2025-09-23 13:45:00+00:00,112796.0,112974.94,112722.78,112952.31,181.92336,113281.5,0,0.0,999.7803639502732,0
2025-09-23 14:00:00+00:00,112952.32,113290.5,112900.0,113053.67,251.34367,113281.5,0,0.0,999.7803639502732,0
2025-09-23 14:15:00+00:00,113053.67,113080.0,112800.0,112814.87,154.52947,113290.5,0,0.0,999.7803639502732,0
2025-09-23 14:30:00+00:00,112814.88,112880.68,112616.93,112814.23,189.37204,113290.5,0,0.0,999.7803639502732,0
2025-09-23 14:45:00+00:00,112814.24,112816.03,112571.81,112652.91,117.84941,113290.5,0,0.0,999.7803639502732,0
2025-09-23 15:00:00+00:00,112652.91,112993.63,112496.61,112949.2,191.75713,113290.5,0,0.0,999.7803639502732,0
2025-09-23 15:15:00+00:00,112949.21,113072.89,112854.65,112969.64,115.65299,113290.5,0,0.0,999.7803639502732,0
2025-09-23 15:30:00+00:00,112969.65,113000.0,112832.0,112854.62,72.5141,113290.5,0,0.0,999.7803639502732,0
2025-09-23 15:45:00+00:00,112854.62,112997.83,112800.0,112882.19,86.79521,113290.5,0,0.0,999.7803639502732,0
2025-09-23 16:00:00+00:00,112882.2,112916.2,112486.37,112578.19,119.07102,113290.5,0,0.0,999.7803639502732,0
2025-09-23 16:15:00+00:00,112578.19,112859.89,112537.64,112804.68,118.04412,113290.5,0,0.0,999.7803639502732,0
2025-09-23 16:30:00+00:00,112804.69,112804.7,112511.08,112591.98,146.73102,113290.5,0,0.0,999.7803639502732,0
2025-09-23 16:45:00+00:00,112591.99,112958.58,112591.98,112823.63,147.22359,113290.5,0,0.0,999.7803639502732,0
2025-09-23 17:00:00+00:00,112823.62,112823.62,112550.0,112561.41,101.23676,113290.5,0,0.0,999.7803639502732,0
2025-09-23 17:15:00+00:00,112561.41,112654.3,112380.94,112395.09,122.52313,113290.5,0,0.0,999.7803639502732,0
2025-09-23 17:30:00+00:00,112395.08,112416.26,112012.0,112034.51,150.23249,113290.5,0,0.0,999.7803639502732,0
2025-09-23 17:45:00+00:00,112034.52,112247.77,111888.0,111957.76,213.63108,113290.5,0,0.0,999.7803639502732,0
2025-09-23 18:00:00+00:00,111957.76,112200.0,111900.0,112109.1,219.79486,113290.5,0,0.0,999.7803639502732,0
2025-09-23 18:15:00+00:00,112109.1,112131.0,111766.0,112010.41,196.30307,113290.5,0,0.0,999.7803639502732,0
2025-09-23 18:30:00+00:00,112010.4,112010.4,111722.49,111725.68,145.09259,113290.5,0,0.0,999.7803639502732,0
2025-09-23 18:45:00+00:00,111725.68,111818.95,111686.9,111780.1,149.21475,113290.5,0,0.0,999.7803639502732,0
2025-09-23 19:00:00+00:00,111780.09,111970.4,111776.25,111868.86,117.91292,113290.5,0,0.0,999.7803639502732,0
2025-09-23 19:15:00+00:00,111868.86,111979.27,111734.43,111771.28,125.38761,113290.5,0,0.0,999.7803639502732,0
2025-09-23 19:30:00+00:00,111771.29,111810.0,111616.01,111616.01,120.70963,113290.5,0,0.0,999.7803639502732,0
2025-09-23 19:45:00+00:00,111616.02,111670.61,111540.2,111655.29,201.07328,113290.5,0,0.0,999.7803639502732,0
2025-09-23 20:00:00+00:00,111655.29,111949.49,111632.94,111839.04,116.06007,113290.5,0,0.0,999.7803639502732,0
2025-09-23 20:15:00+00:00,111839.05,111879.7,111650.0,111650.0,67.49136,113080.0,0,0.0,999.7803639502732,0
2025-09-23 20:30:00+00:00,111650.01,111891.48,111458.73,111876.75,155.2896,113072.89,0,0.0,999.7803639502732,0
2025-09-23 20:45:00+00:00,111876.76,111994.99,111685.53,111985.77,157.06861,113072.89,0,0.0,999.7803639502732,0
2025-09-23 21:00:00+00:00,111985.78,112000.0,111893.44,111999.99,57.9103,113072.89,0,0.0,999.7803639502732,0
2025-09-23 21:15:00+00:00,112000.0,112074.65,111948.27,112074.65,118.4516,113072.89,0,0.0,999.7803639502732,0
2025-09-23 21:30:00+00:00,112074.65,112202.24,112055.46,112202.24,58.47029,113000.0,0,0.0,999.7803639502732,0
2025-09-23 21:45:00+00:00,112202.23,112202.24,112094.36,112161.54,35.73595,112997.83,0,0.0,999.7803639502732,0
2025-09-23 22:00:00+00:00,112161.53,112211.83,112061.46,112145.68,56.7392,112958.58,0,0.0,999.7803639502732,0
2025-09-23 22:15:00+00:00,112145.68,112161.26,112002.16,112002.16,60.26954,112958.58,0,0.0,999.7803639502732,0
2025-09-23 22:30:00+00:00,112002.17,112213.95,112002.16,112185.04,44.64735,112958.58,0,0.0,999.7803639502732,0
2025-09-23 22:45:00+00:00,112185.04,112211.75,112115.66,112159.23,70.06017,112958.58,0,0.0,999.7803639502732,0
2025-09-23 23:00:00+00:00,112159.24,112220.54,112106.99,112128.32,69.64898,112823.62,0,0.0,999.7803639502732,0
2025-09-23 23:15:00+00:00,112128.33,112190.03,111879.73,111897.0,77.97803,112654.3,0,0.0,999.7803639502732,0
2025-09-23 23:30:00+00:00,111896.99,112107.0,111896.99,112078.66,51.12085,112416.26,0,0.0,999.7803639502732,0
2025-09-23 23:45:00+00:00,112078.67,112101.59,111981.43,111998.8,43.87528,112247.77,0,0.0,999.7803639502732,0
2025-09-24 00:00:00+00:00,111998.8,112035.86,111816.86,112031.03,146.13427,112220.54,0,0.0,999.7803639502732,0
2025-09-24 00:15:00+00:00,112031.04,112380.0,112015.84,112293.23,143.48392,112220.54,1,-0.010002499999998775,999.7703614502732,1
2025-09-24 00:30:00+00:00,112293.23,112294.83,112161.79,112217.26,74.32515,112380.0,0,0.0,999.7803639502732,0
2025-09-24 00:45:00+00:00,112217.26,112346.96,112217.25,112230.72,93.42794,112380.0,0,0.0,999.7803639502732,0
2025-09-24 01:00:00+00:00,112230.73,112339.13,112140.0,112319.24,74.9677,112380.0,0,0.0,999.7803639502732,0
2025-09-24 01:15:00+00:00,112319.24,112407.7,112319.24,112399.45,66.66306,112380.0,1,-0.01000249999999929,999.7703614502732,1
2025-09-24 01:30:00+00:00,112399.45,112500.0,112352.7,112355.03,79.79128,112407.7,0,0.0,999.7803639502732,0
2025-09-24 01:45:00+00:00,112355.04,112470.03,112355.03,112451.26,42.52841,112500.0,0,0.0,999.7803639502732,0
2025-09-24 02:00:00+00:00,112451.25,112500.0,112146.4,112171.7,94.0758,112500.0,0,0.0,999.7803639502732,0
2025-09-24 02:15:00+00:00,112171.7,112270.59,112024.78,112270.59,139.81952,112500.0,0,0.0,999.7803639502732,0
2025-09-24 02:30:00+00:00,112270.58,112308.54,112136.0,112220.02,90.05171,112500.0,0,0.0,999.7803639502732,0
2025-09-24 02:45:00+00:00,112220.02,112254.62,111896.43,112111.62,721.69375,112500.0,0,0.0,999.7803639502732,0
2025-09-24 03:00:00+00:00,112111.62,112223.15,112098.41,112194.76,196.66381,112500.0,0,0.0,999.7803639502732,0
2025-09-24 03:15:00+00:00,112194.76,112214.81,111763.7,111785.25,413.37562,112500.0,0,0.0,999.7803639502732,0
2025-09-24 03:30:00+00:00,111785.26,112032.71,111754.69,111835.63,317.65333,112500.0,0,0.0,999.7803639502732,0
2025-09-24 03:45:00+00:00,111835.63,111877.11,111683.09,111683.09,153.37782,112500.0,0,0.0,999.7803639502732,0
