ts,open,high,low,close,volume,hi24,signal,unrealized,equity,position
2025-09-19 21:00:00+00:00,115342.56,115532.73,115306.07,115465.39,178.46294,117521.14,0,0.0,999.9471250651106,0
2025-09-19 22:00:00+00:00,115465.39,115657.28,115465.39,115613.21,139.86142,117459.99,0,0.0,999.9471250651106,0
2025-09-19 23:00:00+00:00,115613.21,115648.0,115448.01,115632.38,155.08032,117459.99,0,0.0,999.9471250651106,0
2025-09-20 00:00:00+00:00,115632.39,115730.41,115548.92,115723.73,220.87363,117459.99,0,0.0,999.9471250651106,0
2025-09-20 01:00:00+00:00,115723.72,115723.73,115610.84,115623.51,178.50409,117459.99,0,0.0,999.9471250651106,0
2025-09-20 02:00:00+00:00,115623.5,115623.51,115444.0,115606.39,154.74621,117291.01,0,0.0,999.9471250651106,0
2025-09-20 03:00:00+00:00,115606.4,115606.4,115408.47,115445.0,162.93905,117291.01,0,0.0,999.9471250651106,0
2025-09-20 04:00:00+00:00,115445.0,115582.38,115409.08,115568.41,144.02474,117100.0,0,0.0,999.9471250651106,0
2025-09-20 05:00:00+00:00,115568.41,115717.5,115512.63,115717.49,224.42562,117090.36,0,0.0,999.9471250651106,0
2025-09-20 06:00:00+00:00,115717.49,115724.34,115625.85,115700.46,159.86607,117090.36,0,0.0,999.9471250651106,0
2025-09-20 07:00:00+00:00,115700.47,115985.2,115683.47,115968.56,231.14483,117090.36,0,0.0,999.9471250651106,0
2025-09-20 08:00:00+00:00,115968.56,115968.57,115700.01,115701.43,183.70782,117090.36,0,0.0,999.9471250651106,0
2025-09-20 09:00:00+00:00,115701.43,115794.39,115664.11,115672.8,196.19831,116979.86,0,0.0,999.9471250651106,0
2025-09-20 10:00:00+00:00,115672.8,115798.16,115672.79,115747.54,170.36368,116554.05,0,0.0,999.9471250651106,0
2025-09-20 11:00:00+00:00,115747.54,115909.54,115747.54,115894.06,242.77605,116554.05,0,0.0,999.9471250651106,0
2025-09-20 12:00:00+00:00,115894.05,115950.89,115804.47,115874.49,155.45643,116529.08,0,0.0,999.9471250651106,0
2025-09-20 13:00:00+00:00,115874.5,115951.96,115859.48,115915.8,123.96705,116479.11,0,0.0,999.9471250651106,0
2025-09-20 14:00:00+00:00,115915.79,116036.0,115883.3,115970.36,209.62425,116479.11,0,0.0,999.9471250651106,0
2025-09-20 15:00:00+00:00,115970.36,116121.81,115946.91,115986.69,347.86651,116136.0,0,0.0,999.9471250651106,0
2025-09-20 16:00:00+00:00,115986.7,116057.24,115882.58,116027.94,226.24762,116136.0,0,0.0,999.9471250651106,0
2025-09-20 17:00:00+00:00,116027.95,116079.46,115817.28,115821.72,189.06923,116121.81,0,0.0,999.9471250651106,0
